player_id,year,player_pretty_name,yellow_cards,red_cards,goals,assists,minutes_played,games_played,olympic
189513,2014,David Wilson,0,0,0,0,8.0,1,
189513,2015,David Wilson,0,0,0,0,26.727272727272727,11,
189513,2016,David Wilson,2,0,0,1,37.666666666666664,6,
189513,2017,David Wilson,0,0,0,0,26.0,1,
189516,2014,Derley,0,0,1,3,37.46666666666667,15,
189516,2015,Derley,4,0,3,5,59.0,25,
189516,2016,Derley,0,0,2,0,58.0,7,
189516,2017,Derley,0,1,0,0,43.81818181818182,11,
189516,2018,Derley,9,0,5,2,74.96296296296296,27,
189516,2019,Derley,3,0,2,1,86.21052631578948,19,
189521,2017,Jorman Aguilar,0,0,0,1,41.5,12,
189521,2018,Jorman Aguilar,0,0,0,0,37.5,4,
189539,2018,Alfredo Stephens,1,0,1,2,67.44444444444444,9,
189539,2019,Alfredo Stephens,2,0,0,1,46.6,10,
189600,2019,Bruninho,0,0,0,0,30.666666666666668,3,
189604,2018,Sidrit Guri,1,0,1,1,43.733333333333334,15,
189604,2019,Sidrit Guri,2,0,3,1,36.1,20,
189604,2020,Sidrit Guri,1,0,0,0,12.666666666666666,6,
189604,2022,Sidrit Guri,0,0,2,0,48.75,12,
189637,2017,Sergey Smorodin,0,0,0,0,90.0,1,
189640,2021,Michal Travnik,6,0,2,0,70.66666666666667,18,
189640,2022,Michal Travnik,3,0,1,2,41.18181818181818,11,
189715,2015,Khoren Bayramyan,2,0,0,0,34.42857142857143,7,
189715,2016,Khoren Bayramyan,2,0,0,0,69.5,12,
189715,2017,Khoren Bayramyan,4,0,0,0,59.0,25,
189715,2018,Khoren Bayramyan,5,0,2,1,77.52380952380952,21,
189715,2019,Khoren Bayramyan,6,0,5,7,69.89655172413794,29,
189715,2020,Khoren Bayramyan,5,0,3,0,66.64,25,
189715,2021,Khoren Bayramyan,5,0,1,2,57.083333333333336,24,
189715,2022,Khoren Bayramyan,6,0,1,4,71.34782608695652,23,
189744,2015,Paul Nardi,0,0,0,0,90.0,2,
189744,2018,Paul Nardi,3,0,0,0,90.0,21,
189744,2019,Paul Nardi,1,0,0,0,90.0,9,
189744,2020,Paul Nardi,1,0,0,0,90.0,17,
189744,2021,Paul Nardi,1,0,0,0,90.0,25,
189744,2022,Paul Nardi,0,0,0,0,90.0,10,
189765,2015,Ivan Markovic,1,0,1,0,48.166666666666664,6,
189839,2014,Aleksandar Cavric,1,0,0,0,35.2,10,
189839,2015,Aleksandar Cavric,3,0,1,1,48.63157894736842,19,
189839,2016,Aleksandar Cavric,1,0,0,1,56.09090909090909,11,
189940,2014,Florian Raspentino,1,0,1,3,51.5625,16,
189940,2015,Florian Raspentino,1,0,1,0,44.083333333333336,12,
189940,2016,Florian Raspentino,0,0,0,0,3.0,1,
189940,2017,Florian Raspentino,0,0,1,0,37.9,10,
189940,2018,Florian Raspentino,1,0,1,0,37.36363636363637,11,
189989,2015,Simon Kroon,0,0,0,0,34.0,3,
189989,2016,Simon Kroon,4,0,7,9,69.33333333333333,36,
189989,2017,Simon Kroon,2,0,4,2,41.8235294117647,17,
189989,2018,Simon Kroon,1,0,0,1,73.14285714285714,7,
190048,2016,Dejan Trajkovski,7,0,1,5,89.53333333333333,15,
190048,2017,Dejan Trajkovski,1,0,0,0,59.375,16,
190146,2016,Xavier Mercier,2,0,5,7,60.5,24,
190146,2017,Xavier Mercier,0,0,0,0,27.857142857142858,7,
190146,2018,Xavier Mercier,6,0,2,3,83.25,20,
190146,2019,Xavier Mercier,3,0,0,1,90.0,7,
190146,2020,Xavier Mercier,1,0,5,11,89.78947368421052,19,
190146,2021,Xavier Mercier,3,0,8,15,86.42857142857143,35,
190146,2022,Xavier Mercier,0,0,0,3,89.25,12,
190168,2015,Arghus,0,0,0,0,65.0,2,
190168,2016,Arghus,3,1,0,0,43.3,10,
190168,2018,Arghus,5,0,0,0,86.35,20,
190168,2019,Arghus,2,0,2,0,88.7,10,
190185,2014,Marcelo,3,0,2,0,87.52380952380952,21,
190185,2015,Marcelo,0,0,1,0,76.2,10,
190185,2016,Marcelo,8,1,2,0,88.19444444444444,36,
190185,2017,Marcelo,14,1,1,0,88.69444444444444,36,
190185,2018,Marcelo,4,0,0,0,86.29411764705883,17,
190185,2020,Marcelo,7,0,0,2,85.8076923076923,26,
190185,2021,Marcelo,3,0,0,0,76.52941176470588,17,
190188,2017,Vitaliy Gudiev,1,0,0,0,90.0,9,
190188,2018,Vitaliy Gudiev,0,0,0,0,96.0,5,
190188,2019,Vitaliy Gudiev,0,0,0,0,90.0,4,
190188,2020,Vitaliy Gudiev,0,0,0,0,90.0,10,
190188,2021,Vitaliy Gudiev,0,0,0,0,90.0,17,
190188,2022,Vitaliy Gudiev,0,0,0,0,85.9090909090909,11,
190190,2019,Andriy Klishchuk,1,0,0,0,90.0,7,
190190,2020,Andriy Klishchuk,0,0,0,0,90.0,1,
190190,2021,Andriy Klishchuk,2,0,0,0,90.0,2,
190190,2022,Andriy Klishchuk,0,0,0,0,90.0,2,
190222,2014,Sander Van De Streek,0,0,3,2,69.625,16,
190222,2015,Sander Van De Streek,3,1,7,3,81.57575757575758,33,
190222,2016,Sander Van De Streek,1,0,1,0,80.41176470588235,17,
190222,2017,Sander Van De Streek,2,0,3,2,81.29166666666667,24,
190222,2018,Sander Van De Streek,3,0,12,6,66.71428571428571,35,
190222,2019,Sander Van De Streek,2,0,9,4,79.75,36,
190222,2020,Sander Van De Streek,1,0,5,3,83.16666666666667,24,
190222,2021,Sander Van De Streek,2,0,12,3,59.05714285714286,35,
190222,2022,Sander Van De Streek,4,0,8,2,71.875,24,
190263,2019,Predrag Rajković,1,0,0,0,90.0,18,
190263,2020,Predrag Rajković,1,0,0,0,89.44444444444444,27,
190263,2021,Predrag Rajković,1,0,0,0,90.0,40,
190263,2022,Predrag Rajković,3,0,0,0,90.0,33,
190269,2017,Caleb Stanko,0,0,0,0,46.166666666666664,6,
190269,2018,Caleb Stanko,0,0,0,0,1.0,1,
190269,2022,Caleb Stanko,4,0,1,0,77.57142857142857,21,
190272,2015,Tomislav Tomic,0,0,0,0,90.0,1,
190280,2016,Patrik Carlgren,0,0,0,0,90.0,6,
190280,2018,Patrik Carlgren,1,0,0,0,90.0,21,
190280,2019,Patrik Carlgren,2,1,0,0,87.56,25,
190280,2020,Patrik Carlgren,0,0,0,0,90.0,19,
190280,2021,Patrik Carlgren,1,0,0,0,90.0,35,
190280,2022,Patrik Carlgren,1,0,0,0,88.9090909090909,22,
190284,2014,Maximilian Eggestein,0,0,0,0,7.0,1,
190284,2015,Maximilian Eggestein,0,0,0,0,27.5,6,
190284,2016,Maximilian Eggestein,0,0,0,0,23.0,4,
190284,2017,Maximilian Eggestein,4,0,3,0,69.15151515151516,33,
190284,2018,Maximilian Eggestein,3,0,6,6,89.21621621621621,37,
190284,2019,Maximilian Eggestein,5,0,2,8,90.15789473684211,38,
190284,2020,Maximilian Eggestein,7,0,3,3,90.0,33,
190284,2021,Maximilian Eggestein,3,0,1,5,79.63414634146342,41,
190284,2022,Maximilian Eggestein,3,0,1,4,77.1,40,
190289,2016,Gerrit Holtmann,0,0,0,1,7.25,4,
190289,2017,Gerrit Holtmann,0,0,1,0,60.55555555555556,9,
190289,2018,Gerrit Holtmann,2,0,1,1,54.92307692307692,13,
190289,2019,Gerrit Holtmann,3,0,1,0,43.64705882352941,17,
190289,2020,Gerrit Holtmann,0,1,0,0,42.583333333333336,12,
190289,2021,Gerrit Holtmann,0,0,2,4,69.25,16,
190289,2022,Gerrit Holtmann,0,0,4,5,60.65625,32,
190314,2022,Lucas,0,0,0,0,90.0,5,
190333,2014,Fares Bahlouli,0,0,0,0,24.6,5,
190333,2015,Fares Bahlouli,1,0,0,0,19.2,5,
190333,2016,Fares Bahlouli,0,0,1,0,18.333333333333332,6,
190333,2017,Fares Bahlouli,2,0,1,0,31.90909090909091,11,
190333,2018,Fares Bahlouli,0,0,0,0,15.666666666666666,3,
190333,2022,Fares Bahlouli,0,0,0,0,9.4,5,
190338,2018,Anthony Briancon,3,0,2,1,90.0,17,
190338,2019,Anthony Briancon,7,2,1,1,88.63636363636364,33,
190338,2020,Anthony Briancon,2,1,0,0,63.166666666666664,12,
190338,2021,Anthony Briancon,2,0,0,0,75.11111111111111,9,
190358,2014,Ivan Knyazev,0,0,0,0,1.0,1,
190393,2014,Corentin Tolisso,0,0,3,2,85.31818181818181,22,
190393,2015,Corentin Tolisso,3,0,5,4,88.4,45,
190393,2016,Corentin Tolisso,4,0,11,7,76.26315789473684,38,
190393,2017,Corentin Tolisso,6,1,11,8,72.80434782608695,46,
190393,2018,Corentin Tolisso,0,0,6,3,48.578947368421055,19,
190393,2019,Corentin Tolisso,0,0,3,3,60.588235294117645,17,
190393,2020,Corentin Tolisso,1,1,3,2,49.53846153846154,26,
190393,2021,Corentin Tolisso,1,0,2,3,47.26086956521739,23,
190393,2022,Corentin Tolisso,1,0,2,0,50.21052631578947,19,
190442,2016,Alan Ruiz,1,0,1,1,57.55555555555556,9,
190442,2017,Alan Ruiz,8,0,6,3,60.0,22,
190442,2022,Alan Ruiz,10,0,1,1,64.57142857142857,21,
190506,2017,Deimantas Petravicius,0,0,0,0,39.166666666666664,6,
190506,2018,Deimantas Petravicius,0,0,0,0,10.833333333333334,6,
190513,2017,Vykintas Slivka,1,0,1,0,37.5625,16,
190513,2018,Vykintas Slivka,5,0,1,2,70.0,25,
190513,2019,Vykintas Slivka,7,0,1,3,70.26923076923077,26,
190513,2020,Vykintas Slivka,2,0,0,1,74.53333333333333,15,
190513,2021,Vykintas Slivka,7,0,1,0,81.5,20,
190513,2022,Vykintas Slivka,1,0,0,0,78.79166666666667,24,
190543,2017,Dener,0,0,4,2,60.266666666666666,15,
190543,2018,Dener,5,0,3,0,67.62068965517241,29,
190543,2019,Dener,2,0,3,2,65.56521739130434,23,
190543,2020,Dener,10,0,5,0,85.72413793103448,29,
190543,2021,Dener,6,0,3,3,85.66666666666667,21,
190553,2014,Fernando Ferreira,2,0,0,0,41.083333333333336,12,
190553,2015,Fernando Ferreira,3,0,0,1,64.5,8,
190553,2016,Fernando Ferreira,6,0,0,0,64.45454545454545,22,
190553,2017,Fernando Ferreira,0,0,0,0,41.0,7,
190576,2014,Emre Ozturk,1,0,0,1,71.0,3,
190576,2015,Emre Ozturk,3,0,0,0,68.1,10,
190576,2016,Emre Ozturk,1,0,0,0,53.0,5,
190633,2014,Ninos Gouriye,0,0,2,5,38.0,15,
190633,2015,Ninos Gouriye,2,0,2,3,64.07692307692308,13,
190633,2018,Ninos Gouriye,0,0,2,1,52.5,8,
190634,2016,Marko Pajac,0,0,0,0,8.0,1,
190634,2018,Marko Pajac,0,0,0,0,44.0,4,
190634,2019,Marko Pajac,6,0,2,2,71.42857142857143,21,
190634,2020,Marko Pajac,0,0,0,0,90.0,1,
190685,2014,Bouna Sarr,3,0,0,1,48.69230769230769,13,
190685,2015,Bouna Sarr,3,0,3,2,59.233333333333334,30,
190685,2016,Bouna Sarr,1,0,1,2,46.1,30,
190685,2017,Bouna Sarr,0,0,0,0,36.86206896551724,29,
190685,2018,Bouna Sarr,9,0,2,4,71.76595744680851,47,
190685,2019,Bouna Sarr,6,0,1,1,77.51515151515152,33,
190685,2020,Bouna Sarr,2,0,0,5,73.72222222222223,18,
190685,2021,Bouna Sarr,2,0,1,0,29.0,17,
190685,2022,Bouna Sarr,0,0,0,0,24.5,2,
190705,2019,Bruno Pirri,3,0,1,0,74.21428571428571,14,
190705,2020,Bruno Pirri,2,0,2,0,82.66666666666667,9,
190780,2014,Emiliano Sala,1,0,1,0,52.0,9,
190780,2015,Emiliano Sala,2,0,7,4,58.1,30,
190780,2016,Emiliano Sala,5,0,7,4,68.83870967741936,31,
190780,2017,Emiliano Sala,5,0,16,4,78.89189189189189,37,
190780,2018,Emiliano Sala,3,0,17,3,81.67647058823529,34,
190780,2019,Emiliano Sala,0,0,0,0,58.333333333333336,3,
190786,2016,Baptiste Reynet,1,0,0,0,90.0,19,
190786,2017,Baptiste Reynet,1,0,0,0,90.0,37,
190786,2018,Baptiste Reynet,2,1,0,0,87.63888888888889,36,
190786,2019,Baptiste Reynet,1,0,0,0,90.0,33,
190786,2020,Baptiste Reynet,2,0,0,0,88.28571428571429,21,
190786,2021,Baptiste Reynet,1,0,0,0,90.0,21,
190804,2014,Uros Djurdjevic,0,0,0,0,16.666666666666668,3,
190804,2015,Uros Djurdjevic,4,0,2,0,27.0,21,
190804,2016,Uros Djurdjevic,0,0,1,1,31.5,10,
190804,2017,Uros Djurdjevic,1,0,8,2,57.458333333333336,24,
190804,2018,Uros Djurdjevic,1,0,3,0,29.833333333333332,12,
190811,2015,Ognjen Gnjatic,3,0,0,1,73.07142857142857,14,
190811,2016,Ognjen Gnjatic,11,0,0,0,83.74074074074075,27,
190811,2017,Ognjen Gnjatic,3,0,0,0,47.55555555555556,18,
190811,2018,Ognjen Gnjatic,3,0,0,0,79.81818181818181,11,
190831,2014,Mats Moller Daehli,0,0,0,1,38.5,2,
190831,2015,Mats Moller Daehli,0,0,0,0,90.0,2,
190831,2016,Mats Moller Daehli,0,0,1,0,21.5,4,
190831,2019,Mats Moller Daehli,0,0,0,1,97.0,2,
190831,2020,Mats Moller Daehli,0,0,1,0,53.333333333333336,3,
190874,2014,Darren Maatsen,0,0,2,0,20.4,5,
190874,2015,Darren Maatsen,0,0,0,0,22.5,2,
190874,2016,Darren Maatsen,2,0,2,1,70.3529411764706,17,
190874,2017,Darren Maatsen,1,1,2,0,38.2,20,
190874,2018,Darren Maatsen,0,0,0,0,45.0,1,
190874,2019,Darren Maatsen,1,1,2,1,67.4,15,
190874,2020,Darren Maatsen,0,0,1,0,42.8,5,
190909,2015,Huanderson,1,0,0,0,90.0,11,
190909,2016,Huanderson,4,0,0,0,86.38095238095238,21,
190909,2017,Huanderson,1,0,0,0,90.0,18,
190909,2018,Huanderson,3,0,0,0,90.0,22,
190909,2019,Huanderson,1,0,0,0,90.0,10,
190911,2015,Khassa Camara,0,0,1,0,90.0,1,
190911,2016,Khassa Camara,6,0,0,0,66.78571428571429,14,
190911,2017,Khassa Camara,6,0,0,0,76.45454545454545,22,
190911,2018,Khassa Camara,10,0,0,2,71.57692307692308,26,
190911,2019,Khassa Camara,8,0,0,0,76.81818181818181,22,
190911,2020,Khassa Camara,3,0,0,0,87.57142857142857,7,
190917,2014,Dimitri Mohamed,1,0,0,0,42.833333333333336,6,
190917,2015,Dimitri Mohamed,1,0,1,0,51.72727272727273,11,
190917,2016,Dimitri Mohamed,2,0,0,0,68.34615384615384,26,
190917,2017,Dimitri Mohamed,2,0,2,3,82.44827586206897,29,
190917,2018,Dimitri Mohamed,1,0,2,1,83.70833333333333,24,
190917,2019,Dimitri Mohamed,1,0,1,1,49.54545454545455,11,
190917,2020,Dimitri Mohamed,1,0,1,0,78.07142857142857,14,
190917,2021,Dimitri Mohamed,2,0,1,0,88.92307692307692,13,
190941,2021,Angelo Sagal,3,0,2,0,53.92307692307692,13,
190941,2022,Angelo Sagal,6,0,3,2,69.44444444444444,27,
191056,2018,Brice Samba,1,0,0,0,88.04347826086956,23,
191056,2019,Brice Samba,0,0,0,0,90.0,19,
191056,2022,Brice Samba,1,0,0,0,90.0,15,
191182,2015,Benjamin Boulenger,0,0,0,0,57.0,15,
191182,2016,Benjamin Boulenger,1,0,0,0,90.0,2,
191182,2017,Benjamin Boulenger,1,0,0,0,53.666666666666664,3,
191182,2021,Benjamin Boulenger,7,0,0,0,81.21052631578948,19,
191182,2022,Benjamin Boulenger,2,0,0,0,37.4,5,
191189,2014,Scott Brown,0,0,0,2,79.6,10,
191189,2015,Scott Brown,0,0,0,1,54.666666666666664,6,
191189,2016,Scott Brown,1,0,0,0,59.25,4,
191217,2014,Hector Bellerin,1,0,0,1,72.42857142857143,7,
191217,2015,Hector Bellerin,6,0,2,2,86.7,40,
191217,2016,Hector Bellerin,2,0,1,6,89.35897435897436,39,
191217,2017,Hector Bellerin,8,0,2,3,79.62790697674419,43,
191217,2018,Hector Bellerin,7,0,2,8,85.39024390243902,41,
191217,2019,Hector Bellerin,3,0,1,2,71.0,9,
191217,2020,Hector Bellerin,5,0,1,4,76.63333333333334,30,
191217,2021,Hector Bellerin,3,1,1,3,83.35483870967742,31,
191217,2022,Hector Bellerin,2,0,0,2,73.17391304347827,23,
191257,2014,Bruno Chalkiadakis,1,0,3,2,72.875,16,
191257,2015,Bruno Chalkiadakis,2,0,4,0,48.4,25,
191257,2016,Bruno Chalkiadakis,3,0,0,0,34.57142857142857,14,
191257,2017,Bruno Chalkiadakis,3,0,2,2,67.125,16,
191257,2018,Bruno Chalkiadakis,3,0,1,2,56.8,15,
191257,2019,Bruno Chalkiadakis,0,0,0,0,18.75,4,
191258,2016,Joe Gormley,0,0,0,0,22.0,1,
191391,2014,Yusuf Erdogan,4,0,4,4,71.0,15,
191391,2015,Yusuf Erdogan,9,0,2,2,69.96551724137932,29,
191391,2016,Yusuf Erdogan,5,1,5,2,58.689655172413794,29,
191391,2017,Yusuf Erdogan,1,0,0,0,20.38888888888889,18,
191391,2018,Yusuf Erdogan,2,0,0,6,64.11111111111111,27,
191391,2019,Yusuf Erdogan,3,0,3,3,61.25,24,
191391,2020,Yusuf Erdogan,1,0,6,3,60.34615384615385,26,
191391,2021,Yusuf Erdogan,7,0,8,4,70.38235294117646,34,
191391,2022,Yusuf Erdogan,3,0,0,0,26.27777777777778,18,
191395,2014,Khalid Karami,1,0,1,0,90.0,14,
191395,2015,Khalid Karami,3,0,0,1,84.45833333333333,24,
191395,2016,Khalid Karami,3,0,2,1,89.8125,32,
191395,2017,Khalid Karami,1,0,1,2,87.34482758620689,29,
191395,2018,Khalid Karami,1,0,0,2,90.0,17,
191395,2019,Khalid Karami,2,0,0,0,71.76470588235294,17,
191407,2017,Oussama Haddadi,6,1,0,2,76.60714285714286,28,
191407,2018,Oussama Haddadi,5,0,3,3,82.11764705882354,34,
191407,2019,Oussama Haddadi,4,0,0,0,82.4375,16,
191407,2020,Oussama Haddadi,6,0,0,5,87.35714285714286,28,
191407,2021,Oussama Haddadi,0,1,0,1,87.17391304347827,23,
191422,2014,Mahmoud Dahoud,0,0,0,0,27.5,2,
191422,2015,Mahmoud Dahoud,4,0,2,3,53.51851851851852,27,
191422,2016,Mahmoud Dahoud,4,0,4,7,75.54545454545455,33,
191422,2017,Mahmoud Dahoud,4,0,2,10,69.21428571428571,42,
191422,2018,Mahmoud Dahoud,7,0,1,1,64.6896551724138,29,
191422,2019,Mahmoud Dahoud,0,0,0,0,33.76470588235294,17,
191422,2020,Mahmoud Dahoud,1,0,0,1,58.214285714285715,14,
191422,2021,Mahmoud Dahoud,11,0,2,6,69.225,40,
191422,2022,Mahmoud Dahoud,3,0,2,3,75.0,17,
191614,2014,Fred,1,0,1,0,42.578947368421055,19,
191614,2015,Fred,10,0,2,0,81.28205128205128,39,
191614,2016,Fred,12,0,4,4,85.0,26,
191614,2017,Fred,12,0,2,4,88.66666666666667,27,
191614,2018,Fred,6,0,3,0,63.111111111111114,18,
191614,2019,Fred,6,0,1,2,77.38709677419355,31,
191614,2020,Fred,10,0,2,3,75.52631578947368,38,
191614,2021,Fred,9,0,3,4,77.04255319148936,47,
191614,2022,Fred,5,0,3,3,53.806451612903224,31,
191631,2017,Jordan,0,0,0,0,23.0,3,
191643,2015,Georgios Bouzoukis,0,0,0,0,35.0,1,
191643,2016,Georgios Bouzoukis,0,0,0,0,37.5,2,
191707,2018,Ross Millen,1,0,1,0,62.0,2,
191707,2019,Ross Millen,0,0,0,0,45.4,5,
191707,2020,Ross Millen,0,1,0,2,68.25,12,
191707,2021,Ross Millen,2,0,1,0,88.33333333333333,9,
191792,2015,Craig Watson,1,0,0,0,59.833333333333336,6,
191792,2017,Craig Watson,1,0,0,0,87.5,4,
191813,2015,Tijane,0,0,0,0,31.666666666666668,3,
191820,2015,Salva Chamorro,0,0,0,0,29.666666666666668,6,
191820,2016,Salva Chamorro,0,0,1,0,6.0,1,
191822,2020,,0,0,1,0,85.85714285714286,7,
191829,2014,Dimitrios Goutas,1,0,1,0,80.58333333333333,12,
191829,2015,Dimitrios Goutas,1,0,1,0,90.0,21,
191829,2016,Dimitrios Goutas,3,0,0,1,85.58823529411765,17,
191829,2017,Dimitrios Goutas,6,0,1,0,84.95,20,
191829,2018,Dimitrios Goutas,0,0,0,0,67.75,4,
191829,2019,Dimitrios Goutas,4,0,1,1,90.0,20,
191829,2020,Dimitrios Goutas,7,0,3,0,90.0,23,
191829,2021,Dimitrios Goutas,4,0,6,0,87.57142857142857,35,
191829,2022,Dimitrios Goutas,3,0,1,2,83.33333333333333,27,
191830,2014,Renato Ibarra,0,0,1,1,51.916666666666664,12,
191830,2015,Renato Ibarra,5,0,2,1,46.78260869565217,23,
191830,2016,Renato Ibarra,1,0,0,1,70.75,8,
191834,2017,Johnatan Opoku,0,0,0,0,26.1,10,
191834,2018,Johnatan Opoku,0,0,2,2,65.3076923076923,26,
191834,2019,Johnatan Opoku,1,0,9,5,67.32,25,
191834,2020,Johnatan Opoku,0,0,3,1,79.875,8,
191850,2014,Kosmas Gezos,1,0,0,0,63.5,6,
191850,2015,Kosmas Gezos,0,0,0,0,32.0,9,
191853,2015,Giannis Anestis,0,0,0,0,90.0,3,
191853,2016,Giannis Anestis,0,0,0,0,90.0,22,
191853,2017,Giannis Anestis,3,0,0,0,90.0,28,
191853,2022,Giannis Anestis,1,0,0,0,91.76470588235294,17,
191854,2014,Alexandros Kouros,1,0,1,0,60.25,4,
191854,2015,Alexandros Kouros,5,0,2,3,69.125,24,
191854,2016,Alexandros Kouros,3,0,1,1,74.6842105263158,19,
191854,2017,Alexandros Kouros,6,0,1,1,86.03571428571429,28,
191854,2018,Alexandros Kouros,0,0,0,1,49.5,6,
191855,2014,Alexandros Smyrlis,0,0,0,0,20.666666666666668,6,
191870,2014,Gary Warren,0,0,2,0,90.0,19,
191870,2015,Gary Warren,7,1,1,1,84.54838709677419,31,
191870,2016,Gary Warren,10,0,1,2,88.78571428571429,42,
191870,2017,Gary Warren,2,1,1,0,90.0,15,
191891,2014,Arkadiusz Milik,1,0,17,8,65.35,20,
191891,2015,Arkadiusz Milik,6,0,17,11,71.1,40,
191891,2016,Arkadiusz Milik,2,0,20,2,76.88,25,
191891,2017,Arkadiusz Milik,1,0,3,0,24.94736842105263,19,
191891,2018,Arkadiusz Milik,4,0,14,1,47.3125,32,
191891,2019,Arkadiusz Milik,8,0,19,3,72.42105263157895,38,
191891,2020,Arkadiusz Milik,3,0,6,0,56.0,24,
191891,2021,Arkadiusz Milik,3,0,14,1,72.86666666666666,30,
191891,2022,Arkadiusz Milik,6,0,12,2,62.09375,32,
191895,2018,Rafal Kurzawa,0,0,1,0,26.25,8,
191895,2019,Rafal Kurzawa,0,0,1,1,43.57142857142857,7,
191895,2020,Rafal Kurzawa,2,0,0,2,89.14285714285714,7,
191902,2018,Mario Jelavic,0,0,0,0,11.333333333333334,3,
191903,2015,Ferjani Sassi,2,0,1,2,73.15384615384616,13,
191949,2018,Dylan De Belder,2,0,2,2,47.1578947368421,19,
191949,2019,Dylan De Belder,0,0,0,2,45.125,8,
191949,2020,Dylan De Belder,1,0,1,0,73.5,8,
191987,2014,Edgar Ie,0,0,0,0,26.0,1,
191987,2017,Edgar Ie,6,1,0,0,86.9,30,
191987,2018,Edgar Ie,2,0,1,0,73.33333333333333,24,
191987,2019,Edgar Ie,5,0,0,1,81.95833333333333,24,
191987,2020,Edgar Ie,1,0,0,0,79.89473684210526,19,
191987,2021,Edgar Ie,5,0,2,0,88.04347826086956,23,
192009,2014,Unai Lopez,1,0,0,0,33.75,12,
192009,2015,Unai Lopez,2,0,0,0,46.5,12,
192009,2016,Unai Lopez,1,0,0,0,56.857142857142854,14,
192009,2017,Unai Lopez,1,0,2,0,46.0,10,
192009,2018,Unai Lopez,1,0,0,0,56.0,5,
192009,2019,Unai Lopez,3,0,0,3,67.0,15,
192009,2020,Unai Lopez,7,0,3,1,62.18518518518518,27,
192009,2021,Unai Lopez,4,0,1,1,48.0,38,
192009,2022,Unai Lopez,4,0,1,2,42.333333333333336,27,
192043,2018,Fabian Serrarens,1,1,3,2,79.4,15,
192043,2019,Fabian Serrarens,1,1,4,0,56.76923076923077,13,
192077,2015,Scott Mcmann,0,0,0,0,35.0,1,
192077,2016,Scott Mcmann,4,0,0,1,70.25,8,
192077,2017,Scott Mcmann,5,0,0,1,87.73684210526316,38,
192077,2018,Scott Mcmann,5,0,0,1,79.83333333333333,30,
192077,2019,Scott Mcmann,1,0,0,0,90.0,25,
192077,2020,Scott Mcmann,4,0,1,5,87.96551724137932,29,
192077,2021,Scott Mcmann,4,0,0,4,89.46428571428571,28,
192077,2022,Scott Mcmann,3,0,0,1,67.69565217391305,23,
192080,2016,Nick Pope,0,0,0,0,120.0,1,
192080,2017,Nick Pope,2,0,0,0,89.7,20,
192080,2018,Nick Pope,1,0,0,0,85.77777777777777,18,
192080,2019,Nick Pope,0,0,0,0,90.0,20,
192080,2020,Nick Pope,1,0,0,0,90.0,33,
192080,2021,Nick Pope,1,0,0,0,90.0,35,
192080,2022,Nick Pope,3,0,0,0,90.0,37,
192089,2015,Ruca,1,0,1,1,59.61538461538461,13,
192089,2016,Ruca,2,0,0,1,61.86666666666667,15,
192089,2017,Ruca,1,0,0,0,82.75,8,
192124,2014,Vasilios Triantafyllakos,0,0,0,1,49.0,2,
192167,2017,Mohamed Drager,0,0,0,0,3.0,1,
192167,2018,Mohamed Drager,0,0,0,0,25.5,2,
192167,2019,Mohamed Drager,1,0,0,3,84.2,10,
192167,2020,Mohamed Drager,1,0,1,0,71.5,12,
192167,2021,Mohamed Drager,0,0,0,1,82.33333333333333,3,
192169,2016,Jonas Fohrenbach,0,0,0,0,33.666666666666664,3,
192192,2017,Arman Hovhannisyan,2,0,0,0,68.3,10,
192192,2018,Arman Hovhannisyan,0,0,0,0,90.0,1,
192266,2014,Tolcay Cigerci,0,0,0,0,17.0,1,
192279,2016,Kepa Arrizabalaga,0,0,0,0,90.0,10,
192279,2017,Kepa Arrizabalaga,2,0,0,0,88.07142857142857,28,
192279,2018,Kepa Arrizabalaga,3,0,0,0,90.0,42,
192279,2019,Kepa Arrizabalaga,4,0,0,0,91.66666666666667,54,
192279,2020,Kepa Arrizabalaga,0,0,0,0,90.0,17,
192279,2021,Kepa Arrizabalaga,2,0,0,0,76.6,10,
192279,2022,Kepa Arrizabalaga,1,0,0,0,82.55555555555556,18,
192294,2014,Mohamed Gouaida,0,0,0,0,55.833333333333336,6,
192294,2015,Mohamed Gouaida,1,0,0,0,69.6,5,
192294,2018,Mohamed Gouaida,0,0,0,0,59.0,1,
192300,2015,Max Christiansen,1,0,0,0,47.25,8,"[""2016 Summer-Football Men's Football-Silver""]"
192300,2016,Max Christiansen,5,0,0,1,54.333333333333336,18,"[""2016 Summer-Football Men's Football-Silver""]"
192300,2017,Max Christiansen,1,0,0,0,54.166666666666664,6,"[""2016 Summer-Football Men's Football-Silver""]"
192300,2021,Max Christiansen,4,0,0,0,66.84615384615384,13,"[""2016 Summer-Football Men's Football-Silver""]"
192300,2022,Max Christiansen,1,0,0,0,84.64285714285714,14,"[""2016 Summer-Football Men's Football-Silver""]"
192347,2014,John Jairo Ruiz,5,0,1,5,78.47058823529412,17,
192347,2015,John Jairo Ruiz,5,0,4,0,63.526315789473685,19,
192347,2016,John Jairo Ruiz,4,0,6,1,63.23076923076923,13,
192360,2015,Ryan Edwards,0,0,0,0,43.666666666666664,3,
192360,2016,Ryan Edwards,3,0,3,1,66.47058823529412,34,
192360,2017,Ryan Edwards,9,0,2,1,86.125,40,
192360,2018,Ryan Edwards,7,0,1,1,73.07692307692308,26,
